id,fine_tuned,location_id,raw_text,speaking_line,raw_character,spoken_words
ft0_char0_loc1_2,False,25.0,Bart Simpson: (smirking) Especially when it's time for Krusty's Komedy Klassics.,True,Bart Simpson, (smirking) Especially when it's time for Krusty's Komedy Klassics.
ft0_char0_loc1_2,False,25.0,"Lisa Simpson: (rolling her eyes) Ugh, Bart, do we really have to watch that again? It's so... lowbrow.",True,Lisa Simpson," (rolling her eyes) Ugh, Bart, do we really have to watch that again? It's so... lowbrow."
ft0_char0_loc1_2,False,25.0,"Bart Simpson: (grinning) Oh, come on, Lis. You know you love it. Plus, I heard Krusty's gonna do a live prank call tonight!",True,Bart Simpson," (grinning) Oh, come on, Lis. You know you love it. Plus, I heard Krusty's gonna do a live prank call tonight!"
ft0_char0_loc1_2,False,25.0,"Lisa Simpson: (intrigued) Really? Well, I guess I can suffer through one more episode.",True,Lisa Simpson," (intrigued) Really? Well, I guess I can suffer through one more episode."
ft0_char0_loc1_2,False,25.0,"(The TV show starts, and Krusty appears on the screen.)",False,,
ft0_char0_loc1_2,False,25.0,"Krusty the Clown: (excitedly) Hey hey! It's your old pal Krusty the Clown! And tonight, we're gonna do something special. We're gonna make a live prank call to... Moe's Tavern!",True,Krusty the Clown," (excitedly) Hey hey! It's your old pal Krusty the Clown! And tonight, we're gonna do something special. We're gonna make a live prank call to... Moe's Tavern!"
ft0_char0_loc1_2,False,25.0,"Homer Simpson: (chuckling) Oh, this is gonna be good!",True,Homer Simpson," (chuckling) Oh, this is gonna be good!"
ft0_char0_loc1_2,False,25.0,"(Krusty dials the phone, and Moe answers on the other end.)",False,,
ft0_char0_loc1_2,False,25.0,"Moe Szyslak: (gruffly) Moe's Tavern, Moe speaking.",True,Moe Szyslak," (gruffly) Moe's Tavern, Moe speaking."
ft0_char0_loc1_2,False,25.0,"Krusty the Clown: (in a disguised voice) Uh, yeah, I'm looking for a... Amanda Hugankiss. Hey guys, I'm looking for Amanda Hugankiss!",True,Krusty the Clown," (in a disguised voice) Uh, yeah, I'm looking for a... Amanda Hugankiss. Hey guys, I'm looking for Amanda Hugankiss!"
ft0_char0_loc1_2,False,25.0,"(The family bursts into laughter, except for Lisa who looks unamused.)",False,,
ft0_char0_loc1_2,False,25.0,"Moe Szyslak: (realizing it's a prank) Oh, I get it. You want me to ask if anyone here is Amanda Hugankiss? Hold on, let me check. (sarcastically) Hey, has anyone seen Amanda Hugankiss?",True,Moe Szyslak," (realizing it's a prank) Oh, I get it. You want me to ask if anyone here is Amanda Hugankiss? Hold on, let me check. (sarcastically) Hey, has anyone seen Amanda Hugankiss?"
ft0_char0_loc1_2,False,25.0,"(The patrons in Moe's Tavern start laughing, and Moe hangs up in frustration.)",False,,
ft0_char0_loc1_2,False,25.0,"Bart Simpson: (laughing) Classic! Amanda Hugankiss, I love it!",True,Bart Simpson," (laughing) Classic! Amanda Hugankiss, I love it!"
ft0_char0_loc1_2,False,25.0,"Lisa Simpson: (shaking her head) That was so juvenile, Bart.",True,Lisa Simpson," (shaking her head) That was so juvenile, Bart."
ft0_char0_loc1_2,False,25.0,"Marge Simpson: (chuckling) Oh, lighten up, Lisa. It's just a harmless prank.",True,Marge Simpson," (chuckling) Oh, lighten up, Lisa. It's just a harmless prank."
ft0_char0_loc1_2,False,25.0,"Homer Simpson: (raising his beer) To Bart, the prank call king! May his jokes always be as cheesy as that one.",True,Homer Simpson," (raising his beer) To Bart, the prank call king! May his jokes always be as cheesy as that one."
ft0_char0_loc1_2,False,25.0,"Bart Simpson: (grinning) Thanks, Dad. I aim to please.",True,Bart Simpson," (grinning) Thanks, Dad. I aim to please."
ft0_char0_loc1_2,False,25.0,"(The family continues watching Krusty's show, enjoying the rest of the antics and jokes.)",False,,
ft0_char1_loc0_0,False,25.0,(Scene: The Simpson living room. Marge is sitting on the couch reading a magazine when the phone rings.),False,,
ft0_char1_loc0_0,False,25.0,Marge Simpson: (answers the phone) Hello?,True,Marge Simpson, (answers the phone) Hello?
ft0_char1_loc0_0,False,25.0,"Selma Bouvier: Hey, Marge! It's Selma. Patty and I were thinking about having a girls' night out. You in?",True,Selma Bouvier," Hey, Marge! It's Selma. Patty and I were thinking about having a girls' night out. You in?"
ft0_char1_loc0_0,False,25.0,"Marge Simpson: Oh, that sounds like fun! Count me in. What do you have in mind?",True,Marge Simpson," Oh, that sounds like fun! Count me in. What do you have in mind?"
ft0_char1_loc0_0,False,25.0,Selma Bouvier: How about we go to that new karaoke bar downtown? I heard they have a great happy hour special.,True,Selma Bouvier, How about we go to that new karaoke bar downtown? I heard they have a great happy hour special.
ft0_char1_loc0_0,False,25.0,Marge Simpson: That sounds perfect! Let me just find a sitter for the kids.,True,Marge Simpson, That sounds perfect! Let me just find a sitter for the kids.
ft0_char1_loc0_0,False,25.0,(Cut to the kitchen where Selma and Patty are waiting.),False,,
ft0_char1_loc0_0,False,25.0,Patty Bouvier: Do you think Marge will be able to get away from the kids for the night?,True,Patty Bouvier, Do you think Marge will be able to get away from the kids for the night?
ft0_char1_loc0_0,False,25.0,"Selma Bouvier: Oh, she'll find a way. Marge is always up for a good time.",True,Selma Bouvier," Oh, she'll find a way. Marge is always up for a good time."
ft0_char1_loc0_0,False,25.0,(Cut back to the living room where Marge is talking to Lisa and Bart.),False,,
ft0_char1_loc0_0,False,25.0,"Marge Simpson: Kids, Aunt Selma and Aunt Patty are taking me out for a girls' night. Is it okay if Aunt Selma stays with you tonight?",True,Marge Simpson," Kids, Aunt Selma and Aunt Patty are taking me out for a girls' night. Is it okay if Aunt Selma stays with you tonight?"
ft0_char1_loc0_0,False,25.0,"Bart Simpson: Cool, we can order pizza and watch TV all night!",True,Bart Simpson," Cool, we can order pizza and watch TV all night!"
ft0_char1_loc0_0,False,25.0,"Lisa Simpson: I have a lot of homework, but I guess it's fine.",True,Lisa Simpson," I have a lot of homework, but I guess it's fine."
ft0_char1_loc0_0,False,25.0,"Marge Simpson: Great! I'll be back before you know it. Behave for Aunt Selma, okay?",True,Marge Simpson," Great! I'll be back before you know it. Behave for Aunt Selma, okay?"
ft0_char1_loc0_0,False,25.0,"(Cut to Moe's Tavern where Marge, Selma, and Patty are sitting at a table with drinks in hand.)",False,,
ft0_char1_loc0_0,False,25.0,Selma Bouvier: Cheers to a night of fun and freedom!,True,Selma Bouvier, Cheers to a night of fun and freedom!
ft0_char1_loc0_0,False,25.0,"Patty Bouvier: That's right! No husbands, no kids, just us girls.",True,Patty Bouvier," That's right! No husbands, no kids, just us girls."
ft0_char1_loc0_0,False,25.0,Marge Simpson: It feels nice to have a break from the daily grind. Let's make the most of it!,True,Marge Simpson, It feels nice to have a break from the daily grind. Let's make the most of it!
ft0_char1_loc0_0,False,25.0,(The karaoke host announces it's time for open mic night and the girls decide to take the stage.),False,,
ft0_char1_loc0_0,False,25.0,Selma Bouvier: I'll go first! (sings badly) I Will Always Love You!,True,Selma Bouvier, I'll go first! (sings badly) I Will Always Love You!
ft0_char1_loc0_0,False,25.0,"Patty Bouvier: (laughs) Selma, you never fail to entertain!",True,Patty Bouvier," (laughs) Selma, you never fail to entertain!"
ft0_char1_loc0_0,False,25.0,Marge Simpson: (nervously) I guess it's my turn. (sings) Girls Just Want to Have Fun!,True,Marge Simpson, (nervously) I guess it's my turn. (sings) Girls Just Want to Have Fun!
ft0_char1_loc0_0,False,25.0,(Audience cheers and claps for Marge's performance.),False,,
ft0_char1_loc0_0,False,25.0,"Patty Bouvier: You nailed it, Marge! Who knew you had such a great voice?",True,Patty Bouvier," You nailed it, Marge! Who knew you had such a great voice?"
ft0_char1_loc0_0,False,25.0,"Marge Simpson: Thanks, girls! This is so much fun.",True,Marge Simpson," Thanks, girls! This is so much fun."
ft0_char1_loc0_0,False,25.0,"(The night continues with more singing, dancing, and laughter as the sisters enjoy their girls' night out.)",False,,
ft0_char1_loc0_0,False,25.0,"(Scene ends with Marge, Selma, and Patty walking home arm in arm, reminiscing about the night.)",False,,
ft0_char1_loc0_0,False,25.0,"Marge Simpson: Thank you for a wonderful night, girls. I needed this more than you know.",True,Marge Simpson," Thank you for a wonderful night, girls. I needed this more than you know."
ft0_char1_loc0_0,False,25.0,"Selma Bouvier: Anytime, Marge. We'll have to do it again soon.",True,Selma Bouvier," Anytime, Marge. We'll have to do it again soon."
ft0_char1_loc0_0,False,25.0,Patty Bouvier: Definitely! Girls' nights are the best.,True,Patty Bouvier, Definitely! Girls' nights are the best.
ft0_char1_loc0_0,False,25.0,(They hug each other before parting ways and the screen fades to black.),False,,
ft1_char1_loc0_3,True,910.0,(The Simpson show: ext. THE SIMPSONS HOUSE - MORNING - establishing),False,,
ft1_char1_loc0_3,True,910.0,Marge Simpson: (INHALES),True,Marge Simpson, (INHALES)
ft1_char1_loc0_3,True,910.0,(The Simpson show: ext. simpson house - back yard - a little later),False,,
ft1_char1_loc0_3,True,910.0,"Marge Simpson: (SIGHS) A beautiful spring day, and I'm stuck inside dusting the doilies.",True,Marge Simpson," (SIGHS) A beautiful spring day, and I'm stuck inside dusting the doilies."
ft1_char1_loc0_3,True,910.0,Marge Simpson: Wait a minute...,True,Marge Simpson, Wait a minute...
ft1_char1_loc0_3,True,910.0,Marge Simpson: (SHOCKED GASP) Why should I be the one to do this stuff?,True,Marge Simpson, (SHOCKED GASP) Why should I be the one to do this stuff?
ft1_char1_loc0_3,True,910.0,Marge Simpson: I'll make Bart do it.,True,Marge Simpson, I'll make Bart do it.
ft1_char1_loc0_3,True,910.0,Marge Simpson: I can't expect Bart to do anything. I'll hire someone.,True,Marge Simpson, I can't expect Bart to do anything. I'll hire someone.
ft1_char1_loc0_3,True,910.0,Marge Simpson: Someone who won't charge me an arm and a leg.,True,Marge Simpson, Someone who won't charge me an arm and a leg.
ft1_char1_loc0_3,True,910.0,Marge Simpson: (CHUCKLES),True,Marge Simpson, (CHUCKLES)
ft1_char1_loc0_3,True,910.0,"Marge Simpson: (SLY, SAYING TO HERSELF) Someone who needs to build up a client base.",True,Marge Simpson," (SLY, SAYING TO HERSELF) Someone who needs to build up a client base."
ft1_char1_loc0_3,True,910.0,(The Simpson show: ext. simpson house - front steps - day),False,,
ft1_char1_loc0_3,True,910.0,"Marge Simpson: (TO SELF, LIGHTLY CRUEL) I'd better go start his coffee.",True,Marge Simpson," (TO SELF, LIGHTLY CRUEL) I'd better go start his coffee."
ft1_char1_loc0_3,True,910.0,Patty Bouvier: (GASPS) He's so handsome!,True,Patty Bouvier, (GASPS) He's so handsome!
ft1_char1_loc0_3,True,910.0,"Patty Bouvier: Oh, I love a man who's not afraid to wear seersucker!",True,Patty Bouvier," Oh, I love a man who's not afraid to wear seersucker!"
ft1_char1_loc0_3,True,910.0,Patty Bouvier: (LOW WOLF WHISTLE),True,Patty Bouvier, (LOW WOLF WHISTLE)
ft1_char1_loc0_3,True,910.0,Selma Bouvier: Mmm. I love a man who's not afraid to wear seersucker to a funeral.,True,Selma Bouvier, Mmm. I love a man who's not afraid to wear seersucker to a funeral.
ft1_char1_loc0_3,True,910.0,(The Simpson show: int. simpson house - kitchen - continuous),False,,
ft1_char1_loc0_3,True,910.0,Marge Simpson: What a dreamboat -- single and employed! Who's he catering a party for?,True,Marge Simpson, What a dreamboat -- single and employed! Who's he catering a party for?
ft1_char1_loc0_3,True,910.0,"Marge Simpson: (SHOCKED GASP, THEN:) What? (THEN:) I'm so sorry. This is so embarrassing. I'll do anything to make it up to you.",True,Marge Simpson," (SHOCKED GASP, THEN"
ft1_char1_loc0_3,True,910.0,"Selma Bouvier: Why, you can cater a party for us!",True,Selma Bouvier," Why, you can cater a party for us!"
ft1_char1_loc0_3,True,910.0,Marge Simpson: How big a party?,True,Marge Simpson, How big a party?
ft1_char1_loc0_3,True,910.0,Patty Bouvier: The whole Springfield Fire Department will be there.,True,Patty Bouvier, The whole Springfield Fire Department will be there.
ft1_char1_loc0_3,True,910.0,"Selma Bouvier: Yes, they'll be fighting fires.",True,Selma Bouvier," Yes, they'll be fighting fires."
ft1_char1_loc0_3,True,910.0,Patty Bouvier: And making them!,True,Patty Bouvier, And making them!
ft1_char1_loc0_3,True,910.0,"Marge Simpson: Why, I'd love to!",True,Marge Simpson," Why, I'd love to!"
ft1_char0_loc0_4,True,1.0,(The Simpson show: ext. springfield street - day),False,,
ft1_char0_loc0_4,True,1.0,Lisa Simpson: I'm glad I'm back in Springfield.,True,Lisa Simpson, I'm glad I'm back in Springfield.
ft1_char0_loc0_4,True,1.0,"Lisa Simpson: The wide open spaces were nice, but I'm a city girl at heart.",True,Lisa Simpson," The wide open spaces were nice, but I'm a city girl at heart."
ft1_char0_loc0_4,True,1.0,Nelson Muntz: (OFF) Haw haw!,True,Nelson Muntz, (OFF) Haw haw!
ft1_char0_loc0_4,True,1.0,Lisa Simpson: (GASP),True,Lisa Simpson, (GASP)
ft1_char0_loc0_4,True,1.0,Lisa Simpson: It's Nelson! I gotta warn Bart!,True,Lisa Simpson, It's Nelson! I gotta warn Bart!
ft1_char0_loc0_4,True,1.0,Lisa Simpson: (GASP) He's already caught me.,True,Lisa Simpson, (GASP) He's already caught me.
ft1_char0_loc0_4,True,1.0,"Nelson Muntz: Hey, little dude... wanna see a dead body?",True,Nelson Muntz," Hey, little dude... wanna see a dead body?"
ft1_char0_loc0_4,True,1.0,Lisa Simpson: (GIGGLES),True,Lisa Simpson, (GIGGLES)
ft1_char0_loc0_4,True,1.0,Nelson Muntz: Sweet! Let's get outta this dead hole!,True,Nelson Muntz, Sweet! Let's get outta this dead hole!
ft1_char0_loc0_4,True,1.0,Nelson Muntz: (LOOKING AROUND) (GASP) Hey... do you hear a dump truck backing up?,True,Nelson Muntz, (LOOKING AROUND) (GASP) Hey... do you hear a dump truck backing up?
ft1_char0_loc0_4,True,1.0,Nelson Muntz: Whoa.,True,Nelson Muntz, Whoa.
ft1_char0_loc0_4,True,1.0,Lisa Simpson: I gotta go.,True,Lisa Simpson, I gotta go.
ft1_char0_loc0_4,True,1.0,"Lisa Simpson: Bart! Oh, I was so worried! Here, I got you a welcome home present.",True,Lisa Simpson," Bart! Oh, I was so worried! Here, I got you a welcome home present."
ft1_char0_loc0_4,True,1.0,"Lisa Simpson: (GROWING CONFUSED NOISE) Bart, you're not really here, are you?",True,Lisa Simpson," (GROWING CONFUSED NOISE) Bart, you're not really here, are you?"
ft1_char0_loc0_4,True,1.0,"Bart Simpson: (SADLY) I'm sorry, Lis. Just as I suspected. You're still in a coma and I'm just part of your dream.",True,Bart Simpson," (SADLY) I'm sorry, Lis. Just as I suspected. You're still in a coma and I'm just part of your dream."
ft0_char1_loc0_1,False,3.0,"(Scene: Springfield Elementary School. Lisa Simpson is sitting at her desk, scribbling in her notebook. Nelson Muntz walks by and notices her.)",False,,
ft0_char1_loc0_1,False,3.0,"Nelson Muntz: (smirking) Hey, Lisa. Whatcha writing there? A book on how to be a know-it-all?",True,Nelson Muntz," (smirking) Hey, Lisa. Whatcha writing there? A book on how to be a know-it-all?"
ft0_char1_loc0_1,False,3.0,Lisa Simpson: (ignoring him) Just working on my latest project. It's a research paper on the decline of bee populations and its impact on the environment.,True,Lisa Simpson, (ignoring him) Just working on my latest project. It's a research paper on the decline of bee populations and its impact on the environment.
ft0_char1_loc0_1,False,3.0,"Nelson Muntz: (sarcastically) Oh, I'm sure that's a real page-turner. Not!",True,Nelson Muntz," (sarcastically) Oh, I'm sure that's a real page-turner. Not!"
ft0_char1_loc0_1,False,3.0,(Lisa rolls her eyes and continues writing. Nelson looks around mischievously and spots a beehive outside the window.),False,,
ft0_char1_loc0_1,False,3.0,"Nelson Muntz: Hey, Lisa. I bet you wouldn't be brave enough to go outside and mess with those bees.",True,Nelson Muntz," Hey, Lisa. I bet you wouldn't be brave enough to go outside and mess with those bees."
ft0_char1_loc0_1,False,3.0,"Lisa Simpson: (confidently) I'm not afraid of a few bees, Nelson. Besides, they're crucial to our ecosystem.",True,Lisa Simpson," (confidently) I'm not afraid of a few bees, Nelson. Besides, they're crucial to our ecosystem."
ft0_char1_loc0_1,False,3.0,"Nelson Muntz: (taunting) Prove it, bookworm. Bet you won't even go near that hive.",True,Nelson Muntz," (taunting) Prove it, bookworm. Bet you won't even go near that hive."
ft0_char1_loc0_1,False,3.0,"(Lisa sets her jaw determinedly and grabs her backpack. She heads outside to the beehive, with Nelson and a small group of students following behind.)",False,,
ft0_char1_loc0_1,False,3.0,Nelson Muntz: (smirking) This is gonna be good.,True,Nelson Muntz, (smirking) This is gonna be good.
ft0_char1_loc0_1,False,3.0,"(Lisa approaches the beehive cautiously and starts inspecting it, taking notes on her observations. The bees buzz around her, but she remains calm and focused.)",False,,
ft0_char1_loc0_1,False,3.0,"Nelson Muntz: (impressed) Whoa, she's actually doing it.",True,Nelson Muntz," (impressed) Whoa, she's actually doing it."
ft0_char1_loc0_1,False,3.0,"(Just as Lisa is about to finish her observations, one of the bees gets agitated and starts flying towards her face.)",False,,
ft0_char1_loc0_1,False,3.0,Lisa Simpson: (panicking slightly) Ahh! Get away!,True,Lisa Simpson, (panicking slightly) Ahh! Get away!
ft0_char1_loc0_1,False,3.0,"(Nelson chuckles, but then he notices the bee heading towards Lisa and instinctively swats it away.)",False,,
ft0_char1_loc0_1,False,3.0,"Nelson Muntz: (concerned) Are you okay, Lisa?",True,Nelson Muntz," (concerned) Are you okay, Lisa?"
ft0_char1_loc0_1,False,3.0,"Lisa Simpson: (breathing heavily) Yeah, thanks, Nelson. That was close.",True,Lisa Simpson," (breathing heavily) Yeah, thanks, Nelson. That was close."
ft0_char1_loc0_1,False,3.0,"Nelson Muntz: (awkwardly) No problem. I mean, I couldn't let you get stung, right?",True,Nelson Muntz," (awkwardly) No problem. I mean, I couldn't let you get stung, right?"
ft0_char1_loc0_1,False,3.0,"(Lisa smiles gratefully at Nelson, and the other students murmur appreciatively. The bell rings, signaling the end of class.)",False,,
ft0_char1_loc0_1,False,3.0,"Lisa Simpson: (to Nelson) Thanks for saving me, Nelson. Maybe there's hope for you yet.",True,Lisa Simpson," (to Nelson) Thanks for saving me, Nelson. Maybe there's hope for you yet."
ft0_char1_loc0_1,False,3.0,"Nelson Muntz: (sheepishly) Yeah, don't get used to it, though. I've got a reputation to uphold.",True,Nelson Muntz," (sheepishly) Yeah, don't get used to it, though. I've got a reputation to uphold."
ft0_char1_loc0_1,False,3.0,"(They both laugh as they head back inside the school, with Nelson walking a little taller than usual.)",False,,
ft0_char1_loc0_1,False,3.0,"(Scene ends with Lisa and Nelson walking side by side, chatting amicably as they disappear into the school building.)",False,,
ft0_char1_loc0_2,False,3.0,(INT. SPRINGFIELD ELEMENTARY SCHOOL - DAY),False,,
ft0_char1_loc0_2,False,3.0,"(We see Bart sitting at his desk in the back of the classroom, sketching something mischievous. Waylon Smithers, the long-suffering assistant to Mr. Burns, walks in hesitantly.)",False,,
ft0_char1_loc0_2,False,3.0,"Waylon Smithers: (timidly) Um, excuse me, Mrs. Krabappel, I have a message for Bart Simpson.",True,Waylon Smithers," (timidly) Um, excuse me, Mrs. Krabappel, I have a message for Bart Simpson."
ft0_char1_loc0_2,False,3.0,"Edna Krabappel-Flanders: (sighing) Bart, you have a visitor.",True,Edna Krabappel-Flanders," (sighing) Bart, you have a visitor."
ft0_char1_loc0_2,False,3.0,"(Bart looks up, grinning mischievously as he notices Smithers.)",False,,
ft0_char1_loc0_2,False,3.0,Bart Simpson: (excitedly) Smithers! What brings you to the house of learning?,True,Bart Simpson, (excitedly) Smithers! What brings you to the house of learning?
ft0_char1_loc0_2,False,3.0,"Waylon Smithers: (nervously) Mr. Burns sent me to deliver this message to you, Bart. He insists that you return his favorite rubber duck immediately.",True,Waylon Smithers," (nervously) Mr. Burns sent me to deliver this message to you, Bart. He insists that you return his favorite rubber duck immediately."
ft0_char1_loc0_2,False,3.0,"Bart Simpson: (innocently) Rubber duck? I have no idea what you're talking about, Smithers. Maybe it's with my collection of antique doorknobs.",True,Bart Simpson," (innocently) Rubber duck? I have no idea what you're talking about, Smithers. Maybe it's with my collection of antique doorknobs."
ft0_char1_loc0_2,False,3.0,"Waylon Smithers: (exasperated) Bart, please. Mr. Burns is quite upset about this. He's been wandering the halls muttering about his missing duck.",True,Waylon Smithers," (exasperated) Bart, please. Mr. Burns is quite upset about this. He's been wandering the halls muttering about his missing duck."
ft0_char1_loc0_2,False,3.0,"(Just then, Helen Lovejoy, the gossipy wife of Reverend Lovejoy, enters the classroom.)",False,,
ft0_char1_loc0_2,False,3.0,"Helen Lovejoy: (dramatically) Oh, Bart Simpson! I heard all about your latest escapade with Mr. Burns' rubber duck. Shame on you!",True,Helen Lovejoy," (dramatically) Oh, Bart Simpson! I heard all about your latest escapade with Mr. Burns' rubber duck. Shame on you!"
ft0_char1_loc0_2,False,3.0,"Bart Simpson: (grinning) Mrs. Lovejoy, I'm innocent until proven guilty! And besides, what's the harm in borrowing a rubber duck for a little bath time fun?",True,Bart Simpson," (grinning) Mrs. Lovejoy, I'm innocent until proven guilty! And besides, what's the harm in borrowing a rubber duck for a little bath time fun?"
ft0_char1_loc0_2,False,3.0,"Edna Krabappel-Flanders: (chuckling) Bart, I suggest you resolve this duck dilemma before it causes any more trouble. Now, back to your math problems!",True,Edna Krabappel-Flanders," (chuckling) Bart, I suggest you resolve this duck dilemma before it causes any more trouble. Now, back to your math problems!"
ft0_char1_loc0_2,False,3.0,"(Bart and Smithers exchange a sly grin as they head out of the classroom, leaving Helen Lovejoy shaking her head in disapproval.)",False,,
ft0_char1_loc0_2,False,3.0,"Helen Lovejoy: (sighing) Oh, those Simpson boys. Always causing a stir.",True,Helen Lovejoy," (sighing) Oh, those Simpson boys. Always causing a stir."
ft0_char1_loc0_2,False,3.0,"(The scene fades out as Bart and Smithers make their way to Mr. Burns' office, plotting their next scheme.)",False,,
ft0_char1_loc0_2,False,3.0,(FADE OUT.),False,,
ft0_char1_loc0_2,False,3.0,(Note: Please note that this script is a fictional creation and not an actual episode of The Simpsons.),False,,
ft1_char1_loc0_5,True,910.0,(The Simpson show: Ext. The Simpson house - front steps - day),False,,
ft1_char1_loc0_5,True,910.0,"Bart Simpson: So, what are we gonna do today?",True,Bart Simpson," So, what are we gonna do today?"
ft1_char1_loc0_5,True,910.0,Lisa Simpson: I know! Let's play Marry-Boff-Kill.,True,Lisa Simpson, I know! Let's play Marry-Boff-Kill.
ft1_char1_loc0_5,True,910.0,Bart Simpson: What's that?,True,Bart Simpson, What's that?
ft1_char1_loc0_5,True,910.0,"Lisa Simpson: Mom showed this game to me and Maggie. You pick three people -- usually from TV -- then you have to decide which one you would marry, boff or kill.",True,Lisa Simpson," Mom showed this game to me and Maggie. You pick three people -- usually from TV -- then you have to decide which one you would marry, boff or kill."
ft1_char1_loc0_5,True,910.0,"Bart Simpson: (RADIANT, FAR-OFF LOOK)",True,Bart Simpson," (RADIANT, FAR-OFF LOOK)"
ft1_char1_loc0_5,True,910.0,"Lisa, if there's two things I'm good at, it's knowing what people wanna see and knowing what they'll pay to see. So if I were you, I'd put Boff on the left and Kill on the right, 'cause people are gonna wanna see them in that order.",True,"Lisa, if there's two things I'm good at, it's knowing what people wanna see and knowing what they'll pay to see. So if I were you, I'd put Boff on the left and Kill on the right, 'cause people are gonna wanna see them in that order.",
ft1_char1_loc0_5,True,910.0,Lisa Simpson: Let's try it with characters from The Itchy and Scratchy Show. First we have the steel mill worker.,True,Lisa Simpson, Let's try it with characters from The Itchy and Scratchy Show. First we have the steel mill worker.
ft1_char1_loc0_5,True,910.0,"Lisa Simpson: The kind-hearted, but mush-headed mayor.",True,Lisa Simpson," The kind-hearted, but mush-headed mayor."
ft1_char1_loc0_5,True,910.0,"Lisa Simpson: And the proud, lazy army draft dodger.",True,Lisa Simpson," And the proud, lazy army draft dodger."
ft1_char1_loc0_5,True,910.0,Bart Simpson: (DISAPPOINTED MOAN),True,Bart Simpson, (DISAPPOINTED MOAN)
ft1_char1_loc0_5,True,910.0,Why'd you stop at three? You could keep going till you get to three million! (MIMES WHIPPING),True,Why'd you stop at three? You could keep going till you get to three million! (MIMES WHIPPING),
ft1_char1_loc0_5,True,910.0,Whip it! Whip it good!,True,Whip it! Whip it good!,
ft1_char1_loc0_5,True,910.0,(The Simpson show: Ext. Springfield - day - establishing),False,,
ft1_char1_loc0_5,True,910.0,(The Simpson show: Ext. Springfield - elementary school - day - establishing),False,,
ft1_char1_loc0_5,True,910.0,(The Simpson show: Ext. Springfield elementary - parking lot),False,,
ft1_char1_loc0_5,True,910.0,"Bart Simpson: (ADMIRINGLY) Nice car, Edna.",True,Bart Simpson," (ADMIRINGLY) Nice car, Edna."
ft1_char1_loc0_5,True,910.0,"Edna Krabappel-Flanders: Thank you. It's the Mose on the hood that classes it up. Bart Simpson: (LAUGHS) Nice. Bart Simpson: (UNDER HIS BREATH) Otto, what do you think?",True,Edna Krabappel-Flanders, Thank you. It's the Mose on the hood that classes it up. Bart Simpson
ft1_char1_loc0_5,True,910.0,Otto: (SMALL) It's like the car of my dream.,True,Otto, (SMALL) It's like the car of my dream.
ft1_char1_loc0_5,True,910.0,"Principal Skinner: Everyone, I'd like to introduce our new fourth grade teacher... Miss Roberta Krabappel.",True,Principal Skinner," Everyone, I'd like to introduce our new fourth grade teacher... Miss Roberta Krabappel."
ft1_char1_loc0_5,True,910.0,Bart Simpson: (GASP) My old teacher?!,True,Bart Simpson, (GASP) My old teacher?!
ft1_char1_loc0_5,True,910.0,Edna Krabappel-Flanders: (SAD) I'm getting my teaching degree online.,True,Edna Krabappel-Flanders, (SAD) I'm getting my teaching degree online.
ft1_char1_loc0_5,True,910.0,"Edna Krabappel-Flanders: And while I'm waiting for it I'm gonna keep teaching and not get paid, which is really the best part of teaching.",True,Edna Krabappel-Flanders," And while I'm waiting for it I'm gonna keep teaching and not get paid, which is really the best part of teaching."
ft1_char1_loc0_5,True,910.0,"Principal Skinner: Well, I'll see you all back in class. (MUTTERING) I've got my stank for a month, I'm taking it all.",True,Principal Skinner," Well, I'll see you all back in class. (MUTTERING) I've got my stank for a month, I'm taking it all."
ft1_char1_loc0_5,True,910.0,"Edna Krabappel-Flanders: Well, Bart, how about a hug for your old teacher?",True,Edna Krabappel-Flanders," Well, Bart, how about a hug for your old teacher?"
ft1_char1_loc0_5,True,910.0,"Bart Simpson: (STIFFLY) I don't know what you're talking about, lady.",True,Bart Simpson," (STIFFLY) I don't know what you're talking about, lady."
ft1_char1_loc0_5,True,910.0,Edna Krabappel-Flanders: You're not upset that you're stuck with me?,True,Edna Krabappel-Flanders, You're not upset that you're stuck with me?
ft1_char1_loc0_5,True,910.0,Bart Simpson: No. You're not my teacher. You're just somebody who looks like her and sounds like her and makes out with me at drive-ins like her. But that's it!,True,Bart Simpson, No. You're not my teacher. You're just somebody who looks like her and sounds like her and makes out with me at drive-ins like her. But that's it!
ft1_char1_loc0_5,True,910.0,"Edna Krabappel-Flanders: (SINGS)I'M A MISTRESS OF THE DARK / I SUCK YOUR SOUL, YOU KISS MY BARK / I'M THE QUEEN OF HALLOWEEN / THOSE PRAYERS YOU PRAY / I'LL NEVER HEED / I'LL GNAW YOUR BONES...",True,Edna Krabappel-Flanders," (SINGS)I'M A MISTRESS OF THE DARK / I SUCK YOUR SOUL, YOU KISS MY BARK / I'M THE QUEEN OF HALLOWEEN / THOSE PRAYERS YOU PRAY / I'LL NEVER HEED / I'LL GNAW YOUR BONES..."
ft1_char1_loc0_5,True,910.0,Bart Simpson: (SINGS)YOU'LL ROAST MY SEEDS / YOU'LL KNOT MY BOW...,True,Bart Simpson, (SINGS)YOU'LL ROAST MY SEEDS / YOU'LL KNOT MY BOW...
ft1_char1_loc0_5,True,910.0,Edna Krabappel-Flanders: (SINGS)WHAT'S A FEMUR??,True,Edna Krabappel-Flanders, (SINGS)WHAT'S A FEMUR??
